"Run.ID","Run.Group","Code","Type","Unit","Value"
1,"gfgloucester_b","COD:gfgloucester","q","value",0.1
2,"gfgloucester_b","HAD:gfgloucester","q","value",0.1
3,"gfgloucester_b","HAL:gfgloucester","q","value",0.1
4,"gfgloucester_b","OPT:gfgloucester","q","value",0.1
5,"gfgloucester_b","PLA:gfgloucester","q","value",0.1
6,"gfgloucester_b","POL:gfgloucester","q","value",0.1
7,"gfgloucester_b","RED:gfgloucester","q","value",0.1
8,"gfgloucester_b","WHK:gfgloucester","q","value",0.1
9,"gfgloucester_b","WIF:gfgloucester","q","value",0.1
10,"gfgloucester_b","WOL:gfgloucester","q","value",0.1
11,"gfgloucester_b","WPF:gfgloucester","q","value",0.1
12,"gfgloucester_b","WTF:gfgloucester","q","value",0.1
13,"gfgloucester_b","YTF:gfgloucester","q","value",0.1
14,"gfnewbedford_b","COD:gfnewbedford","q","value",0.1
15,"gfnewbedford_b","HAD:gfnewbedford","q","value",0.1
16,"gfnewbedford_b","HAL:gfnewbedford","q","value",0.1
17,"gfnewbedford_b","OPT:gfnewbedford","q","value",0.1
18,"gfnewbedford_b","PLA:gfnewbedford","q","value",0.1
19,"gfnewbedford_b","POL:gfnewbedford","q","value",0.1
20,"gfnewbedford_b","RED:gfnewbedford","q","value",0.1
21,"gfnewbedford_b","WHK:gfnewbedford","q","value",0.1
22,"gfnewbedford_b","WIF:gfnewbedford","q","value",0.1
23,"gfnewbedford_b","WOL:gfnewbedford","q","value",0.1
24,"gfnewbedford_b","WPF:gfnewbedford","q","value",0.1
25,"gfnewbedford_b","WTF:gfnewbedford","q","value",0.1
26,"gfnewbedford_b","YTF:gfnewbedford","q","value",0.1
27,"gfpointjudith_b","COD:gfpointjudith","q","value",0.1
28,"gfpointjudith_b","HAD:gfpointjudith","q","value",0.1
29,"gfpointjudith_b","HAL:gfpointjudith","q","value",0.1
30,"gfpointjudith_b","OPT:gfpointjudith","q","value",0.1
31,"gfpointjudith_b","PLA:gfpointjudith","q","value",0.1
32,"gfpointjudith_b","POL:gfpointjudith","q","value",0.1
33,"gfpointjudith_b","RED:gfpointjudith","q","value",0.1
34,"gfpointjudith_b","WHK:gfpointjudith","q","value",0.1
35,"gfpointjudith_b","WIF:gfpointjudith","q","value",0.1
36,"gfpointjudith_b","WOL:gfpointjudith","q","value",0.1
37,"gfpointjudith_b","WPF:gfpointjudith","q","value",0.1
