"Code","1","2","3","4","5","6","7","8","9","10"
"ANC",2.46051948540327,5.38681057994438,8.99384871019305,12.8848217588975,16.7571752190799,20.4122233421221,23.7376222530136,26.6839591327501,29.2436861407998,31.4347794283191
"BFT",97158.2637500715,265770.138982945,444026.960171066,578498.25099946,668697.387015461,725697.669384031,760573.842109053,781530.502636491,793993.605352343,801361.404248938
"BIL",111281.793684653,298090.65349342,466124.893618318,586526.698881159,664377.505366206,712159.870724433,740677.686437326,757436.047817037,767198.389370806,772857.129050321
"BLF",156.433295238403,544.180840012621,1054.60469551315,1580.14817967457,2058.37121948809,2463.48354607607,2791.60017980307,3049.61094600149,3248.45307205498,3399.56601485775
"BLS",71779.2418875851,72876.5595281402,72883.6994750706,72883.7456988093,72883.7459980502,72883.7459999874,72883.7459999999,72883.746,72883.746,72883.746
"BPF",63.4752574019361,172.668973842546,237.623661700111,267.277750436031,279.669162488918,284.679472395858,286.679726077946,287.474309221857,287.789329941004,287.914126052306
"BSB",296.527921744131,1146.01680801641,1919.08280537697,2428.31077591372,2723.62459470085,2885.22766891794,2971.20237195395,3016.30040597974,3039.78722602335,3051.97406952769
"BUT",42.456899759091,112.082623203737,156.198539541166,177.899713426329,187.656935789243,191.890974886718,193.701666959245,194.471300234249,194.797592753054,194.93577720176
"BWH",55356700.1123842,55356700.1404815,55356700.1404815,55356700.1404815,55356700.1404815,55356700.1404815,55356700.1404815,55356700.1404815,55356700.1404815,55356700.1404815
"COD",818.611130002505,4441.4011070429,9979.79929910787,15985.3195180064,21537.4086403985,26237.0938741997,30007.8546803002,32931.0469633654,35145.9227593314,36798.1565545567
"DOG",5796.4074227556,12493.3680838173,15040.595090855,15815.2594832019,16037.7949684039,16100.7322814855,16118.454832495,16123.4392433016,16124.8406119467,16125.2345691783
"DRM",628.60904088355,1259.85224392177,1474.94681483856,1534.80749665968,1550.68107464586,1554.83882695918,1555.92439085305,1556.20758937547,1556.28145330642,1556.30071743178
"DSH",308816.463777989,336359.793026318,337343.781058768,337377.927294301,337379.111045461,337379.152081262,337379.153503803,337379.153553117,337379.153554826,337379.153554885
"FDE",114.242569590295,470.859058262416,841.813304763319,1117.06466933811,1294.33173211756,1400.94443670632,1462.83651709122,1498.0939513752,1517.9729845881,1529.11800476872
"FDF",19.9620438384346,123.151446299805,315.489109768166,568.207461584569,848.38972898018,1129.95348359714,1395.70866858655,1636.08850313776,1847.06175226286,2028.20316291544
"FLA",1.92377545396294,8.45535093763478,19.8080892334971,34.7663934151836,51.7928124271967,69.5231900312448,86.9309283836527,103.332661830263,118.331284386763,131.743963606548
"FOU",45.8545370879383,183.625514622822,334.38774432949,455.442063021223,540.426150937619,596.167982971155,631.398668367164,653.201386112106,666.529869838176,674.619288778075
"GOO",26.7249143114252,214.666473805915,661.018968918496,1399.37048262572,2423.86219369639,3705.75263253676,5204.55140074882,6875.31649906998,8673.26842724076,10556.5510262714
"HAD",783.466549902098,1772.07067815858,2183.82148167969,2319.474865916,2361.42420344982,2374.15908118734,2378.00384936537,2379.16269725242,2379.51181047837,2379.61696816117
"HAL",2363.25959568057,17269.8477825935,47278.2833389314,88655.30931382,136287.656590191,185723.206942566,233752.101275989,278365.572956526,318505.182856563,353784.791331213
"HER",1.1539980651435,24.4766249330838,76.7743310861703,142.896498440853,209.389874012537,268.810504392107,318.364232782916,357.929385684477,388.626402273748,411.984035965584
"INV",549.501798036897,1102.59723702135,1279.31671841899,1325.19866846652,1336.56728203489,1339.35285144234,1340.03352627336,1340.19974404385,1340.24032711715,1340.25023532833
"LSK",1974.14018262786,2656.81599326138,2750.04428191215,2761.61075519575,2763.02940500729,2763.20316171737,2763.22443985218,2763.2270455042,2763.22736458315,2763.22740365642
"MAK",134.095356965003,249.877101724421,373.551957684064,491.700434602352,597.145318949622,687.162414258968,761.711816655086,822.146117135933,870.390690884295,908.474388305635
"MEN",4.31650573672558,23.1698274040214,54.7599863427201,93.2495634504227,133.47918712702,171.98329262699,206.836120365917,237.220336363055,263.019561229662,284.512641456373
"MPF",0.777804461338765,1.81439362626141,2.97165983739562,4.06595561234301,5.01006283731657,5.78041911021106,6.38681141223706,6.8528010659646,7.20504416336902,7.46826468537213
"OHK",246.050100121183,446.259717973241,505.310373319456,519.998190374921,523.517863834492,524.35400980298,524.55224170602,524.599215404752,524.61034517414,524.612982147699
"OPT",133.509797021552,724.251892173851,1653.00107979197,2686.08306995822,3662.15385889817,4504.02235476465,5190.74347769797,5731.05596447434,6146.01561165996,6459.45824929313
"PIN",160174.890618004,184411.487200932,185677.073127838,185740.231199952,185743.376022977,185743.532595408,185743.540390692,185743.540778797,185743.540798119,185743.540799081
"PLA",115.166044643599,539.883946857245,1052.39602476826,1484.56662060528,1796.1422664299,2003.61520809826,2135.90009762405,2218.18940312064,2268.64920084917,2299.33069630303
"POL",1139.1308785123,4670.21700511607,8591.45153744772,11763.1494714218,13998.6517710894,15468.2464873077,16398.2961060904,16974.3068594061,17326.5962237311,17540.468599571
"POR",105254.065283895,118004.810308814,118519.94557561,118539.989721696,118540.768519133,118540.79877691,118540.799952481,118540.799998154,118540.799999928,118540.799999997
"PSH",324513.791599142,347234.46066853,347817.056685313,347831.657532524,347832.023245753,347832.032405787,347832.032635219,347832.032640965,347832.032641109,347832.032641113
"RED",33.3576670592125,96.8722451244892,155.350520793304,197.161645156385,223.881906353052,240.027289290891,249.49798301841,254.964338134074,258.091324370784,259.871162598538
"REP",191968.502606398,192626.640400681,192627.345505806,192627.346260342,192627.346261149,192627.34626115,192627.34626115,192627.34626115,192627.34626115,192627.34626115
"RHK",232.608663621338,892.495989352254,1558.8273391486,2051.86802200919,2371.92436884015,2566.84497585294,2681.66249044154,2748.0851042749,2786.12978352406,2807.79963704199
"RWH",67684136.5834917,67686777.7809792,67686777.8153345,67686777.8153349,67686777.8153349,67686777.8153349,67686777.8153349,67686777.8153349,67686777.8153349,67686777.8153349
"SAL",2310.41713741536,8583.9307559688,14628.8336357459,18910.9163629891,21581.3960462872,23148.438324832,24039.8230836388,24538.6100409997,24815.2592850094,24967.9675207122
"SB",611.698163192776,826.217982637513,851.379035986016,854.060363673535,854.343301039858,854.373126058564,854.376269632843,854.376600963584,854.376635885592,854.376639566345
"SCU",96.748077339411,415.749013475329,780.521781821264,1079.9177194328,1292.62340434913,1433.08533309644,1522.21131629851,1577.49520739122,1611.33792069098,1631.89481436154
"SDF",1414.33813769781,4979.5368821648,10345.7264433394,16721.2642194985,23392.1054269185,29850.5165086556,35790.9382304018,41064.0142650042,45626.6209421353,49500.8692283939
"SHK",10.1046911210207,55.3201165151635,136.356519656892,243.487564227059,365.59170918239,493.206813119528,619.305525910436,739.170936335829,849.968567809602,950.271764216768
"SK",7178.31448404197,16714.2403759017,22364.1711350551,25030.5932399971,26191.0838190394,26680.4715659084,26884.2415856861,26968.6467838945,27003.5342737358,27017.9417434934
"SMO",2211.62084465747,5455.70278202305,8093.84481232558,9821.33864422353,10850.0874931886,11435.0464838608,11759.8787177512,11938.030681526,12035.0919096447,12087.785599867
"SSH",11071.5622159796,24633.9738870265,34430.5514567281,40212.4773112109,43345.6289258591,44977.6378350169,45811.6687039081,46233.9162748306,46446.6948955498,46553.6689305191
"STB",1767.63923635294,3308.68986036151,4608.22431496735,5564.79684124516,6221.23225409369,6654.39442118973,6933.76233979105,7111.49029318772,7223.61989274577,7294.00284348082
"SUF",983.369231091766,3559.56144412022,5905.39143576755,7472.80835054595,8397.00832448561,8911.26214587249,9189.34621841369,9337.55198778046,9415.9486474904,9457.25681825481
"SWH",300299.856059394,301122.11947996,301122.869971295,301122.870655655,301122.870656279,301122.87065628,301122.87065628,301122.87065628,301122.87065628,301122.87065628
"TAU",102.432530884909,540.378640515999,1229.51474749766,2007.67764274075,2758.47648535807,3421.50735657306,3975.85529952657,4423.03474539484,4775.09937950436,5047.62766301861
"TUN",24668.0777388959,37678.4763872882,41094.184172181,41883.2921273439,42060.7241106435,42100.3823349469,42109.2346582863,42111.2100467834,42111.6508239081,42111.7491749954
"TWH",17848637.3228069,17897509.4127575,17897554.0189982,17897554.0596739,17897554.0597109,17897554.059711,17897554.059711,17897554.059711,17897554.059711,17897554.059711
"TYL",515.262036603325,2878.32745996975,6313.14942535916,9776.98441961918,12738.2735834498,15055.2790349984,16776.3332678475,18014.2945978103,18886.6951865994,19493.3312456497
"WHK",25.1713276160789,163.115064336522,460.052132043729,924.320237655436,1543.81655965029,2296.10622715178,3154.56277138738,4092.05603637522,5083.07313916474,6104.83383995658
"WIF",770.406497826518,2045.13154257155,2793.97230517044,3133.53007033452,3274.7265218993,3331.58243878855,3354.19495325138,3363.1448777517,3366.68047895994,3368.07614496035
"WOL",61.338531906069,377.24646058581,1017.23645890659,1961.64653301096,3153.61226825923,4525.1791917625,6010.51356263988,7552.02203582415,9102.55033843076,10625.4820220982
